VENDOR_CODE,VENDOR_NAME,VENDOR_TYPE,DEPT
164167,"PHILIPPINE & SCANDINAVIAN DESIGN FILTRAINC","STORE CONSIGNOR","Our Home,Kultura"
160130,"PHILIPPINE BLUE CROSS BIOTECHCORPORATION",OUTRIGHT,Watsons
164207,"PHILIPPINE CANINE CLUB, INC.","STORE CONSIGNOR","Pet Express"
164158,"PHILIPPINE DAILY INQUIRER, INC.","STORE CONSIGNOR",Watsons
160671,"PHILIPPINE FOODSERVICE GROUP CORPORATION",OUTRIGHT,"Appliance,Kitchenware"
160034,"PHILIPPINE INSULATION CO INC",OUTRIGHT,Hardware
164187,"PHILIPPINE MOUNTAIN COFFEE COLLECTIONINC","STORE CONSIGNOR",Kultura
160545,"PHILIPPINE SEAWEALTH FOOD INC.",OUTRIGHT,"Kultura,Snacks,Guam Island"
160659,"PHILLPLUS TRADING CORP.",OUTRIGHT,"Men's Shoes,Women's Shoes,Kids' Shoes"
160187,"PHILMAN COMMERCIAL INC",OUTRIGHT,Hardware
160885,"PHIL-TOP INDUSTRIES, INC.",OUTRIGHT,"Storage & Organizers,Tableware,Decorations & Accessories,Hardware"
160429,"PHYTOTHERA INC",OUTRIGHT,Watsons
160533,"PI HANDICRAFTS",OUTRIGHT,Kultura
164064,"PIDROPHIL TRDG INTL CORP","STORE CONSIGNOR",Kultura
160529,"PIERRE CURRAN MARKETING INC.",OUTRIGHT,"Men's Shoes,Women's Shoes,Guam Island"
160640,"PILAR'S GARMENTS",OUTRIGHT,"Linens & Accessories"
160567,"PINILI HOME DECOR *T",OUTRIGHT,Kultura
164067,"PINNACLE VISION CORPORATION","STORE CONSIGNOR","Men's Accessories,Women's Accessories,Kids' Accessories,Branded Accessories,Character Shop"
164112,"PINOI REPUBLIC TRADE","STORE CONSIGNOR","Men's Wear,Kultura"
164186,"PINOY CHICHARON FOOD PRODUCTS INC","STORE CONSIGNOR",Snacks
164142,"PINQ TREASURES","STORE CONSIGNOR",Kultura
160534,"PLASTIC TREND HOUSEWARE MFG CORP",OUTRIGHT,Hardware
164190,"PLATINUM RULE WEARS & ACCESSORIES INC","STORE CONSIGNOR","Women's Wear 3"
160612,"PLV TRADING",OUTRIGHT,Kultura
164458,"PMA MARKETING","STORE CONSIGNOR","Men's Wear,Women's Wear 1"
160352,"POLY-CELL BUBBLE SHEET MFG CORP",OUTRIGHT,"Kultura,Stationery"
164062,"POLYEAST RECORDS CORPORATION","STORE CONSIGNOR","Music N Video"
160596,"PORCELE FASHION ACCESSORIES SHOP",OUTRIGHT,Kultura
160562,"PORKY BEST PRODUCTS",OUTRIGHT,Snacks
160409,"POSITIVE PRINCIPLE ENTERPRISES",OUTRIGHT,Hardware
160128,"POWERLOOM INTERNATIONAL COMPANY",OUTRIGHT,"Kids' Wear - Girls,Babies' Wear"
160474,"POWERTECH ASIA PACIFIC INC",OUTRIGHT,Hardware
160590,"PPRIFER COMMERCIAL CORPORATION",OUTRIGHT,"Bags,Luggage"
160433,"PRADORA INC",OUTRIGHT,Kultura
160548,"PRADORA URBAN HOME DECOR & GIFTS",OUTRIGHT,"Decorations & Accessories"
164456,"PRAISE INCORPORATED","STORE CONSIGNOR","Music N Video"
160633,"PREMIER CENTRAL INC",OUTRIGHT,"Character Shop"
160435,"PREMIER EAST GLOBAL INTL CO",OUTRIGHT,"Kids' Wear - Girls,Girls' Teen Wear,Women's Shoes,Women's Accessories,Bags,Luggage,Kids' Shoes"
160635,"PREMIER SOUTHERN CORPORATION",OUTRIGHT,"Toys,Character Shop"
164219,"PREMIERE GLOBAL LIFESTYLE TRADING CORP.","STORE CONSIGNOR","Girls' Teen Wear"
160459,"PREMIUM FINDS TRADING",OUTRIGHT,"Bags,Watsons"
164147,"PREMIUMSOLE INTERNATIONAL CORPORATION","STORE CONSIGNOR","Men's Shoes,Women's Shoes,Sports Central"
164181,"PRESTIGE AUTOSPORTS CENTER CORP","STORE CONSIGNOR",Hardware
160150,"PRESTIGE PLASTICS, INC.",OUTRIGHT,"Storage & Organizers,Kitchenware,Tableware,Hardware"
160246,"PRESTIGE QUALITY PAPER PRODUCT CORP",OUTRIGHT,Stationery
164140,"PREVIA SALES PHIL CORP","STORE CONSIGNOR","Kids' Wear - Girls,Girls' Teen Wear"
160568,"PREZZ KOLOURS ARTS AND DESIGNS",OUTRIGHT,Kultura
164060,"PRIDE OF OUR LAND INC","STORE CONSIGNOR",Kultura
160510,"PRIFOOD CORPORATION",OUTRIGHT,"Snacks,Guam Island"
160684,"PRIMA BELLE SALES AND MARKETINGCORPORATION",OUTRIGHT,Watsons
160616,"PRIMA MODAS, INC.",OUTRIGHT,Tableware
160683,"PRIMAVANTAGE CORPORATION",OUTRIGHT,Watsons
160623,"PRIME FRUITS INTERNATIONAL, INC.",OUTRIGHT,"Kultura,Snacks"
164127,"PRIME LIFESTYLE INC","STORE CONSIGNOR",Hardware
164071,"PRIME MASTER INNOVATIONS INC","STORE CONSIGNOR","Men's Shoes,Men's Wear,Boys' Teen Wear,Women's Shoes,Kids' Shoes"
160249,"PRIME VALUE ENTERPRISES INC",OUTRIGHT,"Men's Wear,Women's Wear 1,Kids' Wear - Girls,Girls' Teen Wear,Babies' Wear,Boys' Teen Wear,Surplus Shop,Women's Wear 3,Smart Buy,Sports Central"
164218,"PRIMELOOK ENTERPRISE CO.","STORE CONSIGNOR","Women's Wear 1,Girls' Teen Wear"
160593,"PRIMOS FELICES AND CO",OUTRIGHT,Bags
160690,"PRIMROSE MEGACORP ENTERPRISE INC",OUTRIGHT,"Women's Wear 1,Women's Wear 2,Boys' Teen Wear,Surplus Shop,Guam Island"
160598,"PRINCESS RYANNA TRADING",OUTRIGHT,"Women's Shoes"
160588,"PRINT UNIVERSE GRAPHICS & PACKAGING INC",OUTRIGHT,Stationery
160279,"PRINT UNIVERSE PRINTING PRESS",OUTRIGHT,"Kids' Accessories,Kultura,Stationery"
160606,"PRIPARICHI INCORPORATED",OUTRIGHT,"Bags,Luggage"
160419,"PRISCILLA'S GENERAL MERCHANDISING",OUTRIGHT,"Women's Accessories,Kids' Accessories"
160330,"PRIVATE LABELS INC",OUTRIGHT,"Men's Wear,Women's Wear 1,Kids' Wear - Girls,Girls' Teen Wear,Boys' Teen Wear,Men's Wear Plus"
160911,"PRO BAG INDUSTRIES",OUTRIGHT,"Men's Accessories,Bags,Luggage,Signature Lines,Our Home,Kultura,Appliance,Pet Express,Sports Central,Watsons"
164044,"PRO STAR SPORTS PHILIPPINES INC","STORE CONSIGNOR","Men's Shoes"
160547,"PROBIO MEDCARE INCORPORATED",OUTRIGHT,Watsons
160581,"PROBIOHEALTH PHILIPPINES INC",OUTRIGHT,Watsons
160527,"PROCARE SPORTS TRADING",OUTRIGHT,"Men's Accessories"
160265,"PROCTER & GAMBLE DISTRIBUTING(PHILIPPINES), INC.",OUTRIGHT,"Babies' Accs & Furns,Watsons"
160621,"PROCTER & GAMBLE PHILIPPINES, INC.",OUTRIGHT,"Hardware,Watsons"
160682,"PROFESSIONAL COSMECEUTICALS, INC.",OUTRIGHT,Watsons
160654,"PROHANSEN PHARMA PHILS. INC.",OUTRIGHT,Watsons
164007,"PROMARK INDUSTRIES INC","STORE CONSIGNOR","Women's Wear 1,Kids' Wear - Girls,Girls' Teen Wear,Babies' Wear,Kids' Wear - Boys,Men's Accessories"
164037,"PROMINENCE MARKETING RESOURCES INC.","STORE CONSIGNOR",Hardware
164227,"PROMODERN INDUSTRIES INC.","STORE CONSIGNOR","Men's Wear,Girls' Teen Wear"
164233,"PROPEL RC SERVICES MANILA INC.","STORE CONSIGNOR",Toys
160483,"PRO-PLAYER GARMENTS MFG CORP",OUTRIGHT,"Men's Wear,Women's Wear 1,Kids' Wear - Girls,Girls' Teen Wear,Women's Wear 2,Women's Wear 3,Men's Wear Plus"
164176,"PRO-SOURCE IMPEX PHILS. INC.","STORE CONSIGNOR",Watsons
164077,"PROSPERITY HARDWARE","STORE CONSIGNOR","Hardware,Watsons"
164178,"PRO-WORLD INC","STORE CONSIGNOR","Pet Express"
160502,"PSALMSTRE ENTERPRISES INC",OUTRIGHT,Watsons
164088,"PSICOM PUBLISHING INC","STORE CONSIGNOR","Toys,Stationery"
160594,"PSYCHROMATIC APPAREL TRADING",OUTRIGHT,Kultura
160342,"PULILAN BUTTERFLY HAVEN INC",OUTRIGHT,Kultura
160377,"PURDYS ENTERPRISES INCORPORATED",OUTRIGHT,"Surplus Shop,Furniture & Fixtures,Linens & Accessories"
160496,"PUREFORM COSMETIC PRODUCTS INCORPORATED",OUTRIGHT,Watsons
160679,"PUREKNITS MARKETING CORPORATION",OUTRIGHT,"Girls' Teen Wear,Women's Wear 2"
160380,"PURITY LABORATORIES",OUTRIGHT,Watsons
164104,"PURPLEGLOW APPAREL CONCEPTS INC","STORE CONSIGNOR","Women's Wear 1"
160585,"PURPLESTAR TRADING INC",OUTRIGHT,Snacks
174017,"QTRON CORPORATION","STORE CONSIGNOR",Hardware
170004,"QUALITRADE INTERNATIONAL MARKETINGINCORPORATED",OUTRIGHT,"Men's Shoes,Babies' Wear,Women's Accessories,Babies' Accs & Furns,Toys"
174012,"QUALITY TOOLS & HARDWARE IMPORT CO.","STORE CONSIGNOR",Hardware
170011,"QUATROCENTO INCORPORATED",OUTRIGHT,"Linens & Accessories,Decorations & Accessories"
170260,"QUEZON LAMBANOG DISTRIBUTION CENTER",OUTRIGHT,Kultura
170208,"QUICK STITCH EMBROIDERY",OUTRIGHT,Bags
170009,"QUITTE GEN MERCHANDIZE",OUTRIGHT,"Men's Accessories,Women's Accessories,Kids' Accessories,Babies' Accs & Furns,Kultura"
180313,"R & S ENTERPRISE COMPANY",OUTRIGHT,"Men's Accessories,Kids' Shoes"
180336,"R.A.P. WOODCRAFT",OUTRIGHT,"Decorations & Accessories"
180167,"R.Y. GABRIEL ENTS INC",OUTRIGHT,Watsons
184045,"RA SOUVENIR SHOPPE","STORE CONSIGNOR",Kultura
180220,"RADIANT FOOD PRODUCTS",OUTRIGHT,Snacks
180162,"RAFAEL D. LOPEZ HANDICRAFT",OUTRIGHT,"Men's Accessories,Kultura"
184071,"RAFFAELLA'S CREATION","STORE CONSIGNOR",Kultura
184154,"RAFFAELLA'S WEARING APPAREL COMPANY INC.","STORE CONSIGNOR",Kultura
184042,"RAFFCO INTL TRADING CORP","STORE CONSIGNOR","Women's Wear 1,Watsons"
180453,"RAINBOW TIKOG INDUSTRY",OUTRIGHT,Kultura
184108,"RAINDANCE INCORPORATED","STORE CONSIGNOR",Watsons
180230,"RAINIERS RESEARCH & DEVELOPMENTINSTITUTE INCORPORATED",OUTRIGHT,Watsons
180407,"RAJOMA GIFTS N HOME ACCENTS INC",OUTRIGHT,"Decorations & Accessories"
180329,"RALPH-RAVEN SHOES MANUFACTURING CORP",OUTRIGHT,"Women's Shoes"
180445,"RAMEILUIS TRADING INC",OUTRIGHT,"Men's Accessories,Kids' Accessories"
184162,"RAMOS BENSON TRADING","STORE CONSIGNOR","Pet Express"
180422,"RAYA STARLINE COUTURE AND GARMENTS INC",OUTRIGHT,"Boys' Teen Wear"
180432,"RBSA BAG ENTERPRISES",OUTRIGHT,"Kids' Accessories"
180512,"RBSA BAGS AND SHOES INC.",OUTRIGHT,"Kids' Accessories,Guam Island"
180417,"RC WORLD UNLIMITED ENTERPRISES INC",OUTRIGHT,"Men's Shoes,Women's Shoes,Kids' Shoes"
180510,"RCB CRAFTS & DESIGNS",OUTRIGHT,Kultura
180449,"RCUBES MARKETING INC",OUTRIGHT,Watsons
180459,"RDL HANDICRAFT",OUTRIGHT,Kultura
180862,"REAL IMAGE INTL MKTG CORP",OUTRIGHT,"Women's Wear 1,Kids' Wear - Girls,Girls' Teen Wear,Women's Wear 2,Babies' Wear,Women's Wear 3"
180493,"REAL VALUE CLOTHING & APPARELINCORPORATED",OUTRIGHT,"Kids' Wear - Girls,Babies' Wear,Kids' Wear - Boys"
180339,"REAL VALUE CLOTHING AND APPAREL",OUTRIGHT,"Men's Wear,Kids' Wear - Girls,Babies' Wear,Boys' Teen Wear,Kids' Wear - Boys,Babies' Accs & Furns"
184097,"REALSOUND CORPORATION","STORE CONSIGNOR","Kultura,Appliance,Kitchenware,Decorations & Accessories,Music N Video"
184144,"RED DIAMOND GLOBAL TRENDS INC","STORE CONSIGNOR","Men's Wear,Women's Wear 1"
180269,"RED OZTRICH TRADING CORPORATION",OUTRIGHT,Watsons
184145,"REDFOX OPTIMUS ELECTRONICS CORPORATION","STORE CONSIGNOR",Appliance
184147,"RED'S CHOICE FOOD ENTERPRISES","STORE CONSIGNOR",Kultura
184166,"REDSCOPE COMMUNICATIONS, INC.","STORE CONSIGNOR","Babies' Accs & Furns"
184151,"REGENT DISTRIBUTOR PHILIPPINES INC","STORE CONSIGNOR",Bags
180836,"REGENT FOODS CORPORATION",OUTRIGHT,"Snacks,Guam Island"
180240,"REJ DIAMOND PHARMACEUTICALS INC",OUTRIGHT,Watsons
180795,"RELSWICK MASTERCRAFT",OUTRIGHT,Toys
180322,"RENCIE FASHION ACCESSORIES",OUTRIGHT,Kultura
180426,"RESONATE TRADING",OUTRIGHT,Watsons
180410,"REVERAM INC",OUTRIGHT,Toys
180262,"RGIES DELICACIES",OUTRIGHT,Snacks
180436,"RGLY GARMENTS TRADING",OUTRIGHT,"Kids' Wear - Girls,Babies' Wear,Kids' Wear - Boys"
180419,"RHEANA'S IMPORT & EXPORT",OUTRIGHT,Toys
180438,"RHEANA'S TRADING INC",OUTRIGHT,Toys
180255,"RHEINLAND DISTRIBUTIONS INC",OUTRIGHT,"Babies' Accs & Furns,Watsons"
180416,"RHODESIAN DISTRIBUTOR",OUTRIGHT,Watsons
184138,"RI-AN COMMERCIAL INC","STORE CONSIGNOR",Hardware
184006,"RICCI LIZASO DRESS SHOP","STORE CONSIGNOR","Women's Wear 1"
180164,"RICHDON INTERNATIONAL TRADING",OUTRIGHT,"Storage & Organizers,Tableware,Decorations & Accessories,Hardware"
180122,"RICHFORD MARKETING",OUTRIGHT,Watsons
184150,"RICHLINE STAR TRADING","STORE CONSIGNOR",Hardware
180139,"RICHWIN GARMENTS",OUTRIGHT,"Men's Wear,Women's Wear 1,Kids' Wear - Girls,Girls' Teen Wear,Women's Wear 2,Babies' Wear,Boys' Teen Wear,Women's Accessories,Women's Wear 3,Smart Buy"
180381,"RIC-JO INTERNATIONAL ENTERPRISE",OUTRIGHT,Kultura
180411,"RICKJAY TRADING PHILS. INC.",OUTRIGHT,"Women's Wear 2"
184156,"RICKNETH DISTRIBUTION INC","STORE CONSIGNOR","Music N Video"
180249,"RICLY METAL MANUFACTURING",OUTRIGHT,Appliance
184171,"RIGHT GOODS SOUTH OPERATIONS INC.","STORE CONSIGNOR","Babies' Accs & Furns"
184140,"RIMINI ITALIA CORPORATION","STORE CONSIGNOR","Kids' Wear - Girls"
180480,"RINADESIGN INC.",OUTRIGHT,Kultura
180505,"RITEMED PHILS INC",OUTRIGHT,Watsons
184155,"RIZE INNOVATIONS INC","STORE CONSIGNOR","Pet Express"
180813,"R-KHAYE SHOES",OUTRIGHT,"Women's Shoes,Kids' Shoes"
184149,"RNJ AQUA SOLUTIONS INC","STORE CONSIGNOR",Watsons
184153,"ROB VETSWORLD ANIMAL CLINIC","STORE CONSIGNOR","Pet Express"
180542,"ROBERT BOSCH INC.",OUTRIGHT,Hardware
180373,"ROCHAR COSMECEUTICALS INC",OUTRIGHT,Watsons
184089,"ROCHELI'S LAMP CENTER","STORE CONSIGNOR","Decorations & Accessories,Crate And Barrel"
180321,"ROCKSPORT INTERNATIONAL CORPORATION",OUTRIGHT,"Men's Shoes,Women's Shoes,Luggage,Kids' Shoes"
180401,"RODARA HANDICRAFT",OUTRIGHT,Kultura
180989,"ROMAR'S MANUFACTURING",OUTRIGHT,Watsons
184129,"ROSA FIORE HOUSE CORP","STORE CONSIGNOR",Watsons
180258,"ROSA QUIJANO HANDICRAFT",OUTRIGHT,"Women's Accessories,Kultura,Decorations & Accessories"
180166,"ROS-ALVA MARKETING CORPORATION",OUTRIGHT,"Decorations & Accessories,Women's Wear 3,Hardware,Watsons"
180458,"ROSE VRAI GARMENTS INC.",OUTRIGHT,"Kids' Wear - Girls,Kids' Wear - Boys,Linens & Accessories"
180312,"ROSEGOLD MARKETING",OUTRIGHT,Kultura
180340,"ROTONDO TRADING INC",OUTRIGHT,"Men's Wear,Women's Wear 1,Kids' Wear - Girls,Girls' Teen Wear,Women's Wear 2,Babies' Wear,Boys' Teen Wear,Women's Wear 3"
180347,"ROVILAND MERCHANDISING",OUTRIGHT,"Kultura,Decorations & Accessories"
180092,"ROXANNE KAY FASHION",OUTRIGHT,"Kids' Wear - Girls,Babies' Wear,Women's Wear 3,Smart Buy"
184163,"ROYAL BEAR CONFECTIONERIES INC.","STORE CONSIGNOR",Snacks
180492,"ROYAL LINK INDUSTRIES INC",OUTRIGHT,Appliance
180317,"ROYAL TERN CERAMICS PHILS., INC.",OUTRIGHT,Hardware
180475,"ROYAL TOUCH WOODWORKS",OUTRIGHT,"Babies' Accs & Furns"
180182,"RPG DISTRIBUTION SERVICES INC",OUTRIGHT,"Men's Accessories,Women's Accessories,Snacks,Watsons"
180387,"RSC FOOD PRODUCTS CORP",OUTRIGHT,"Snacks,Guam Island"
184159,"RSD AQUAPONICS PLANT AND ACCESSORIES","STORE CONSIGNOR","Decorations & Accessories"
180394,"RURUNGAN SA TUBOD FOUNDATION INC",OUTRIGHT,Kultura
180478,"RX GLOBAL SALES AND MKTG CORP.",OUTRIGHT,Watsons
184160,"RZBANG TRADING INC.","STORE CONSIGNOR",Kultura
150346,"S & A INTERNATIONAL SALES INC",OUTRIGHT,"Men's Wear,Women's Wear 1,Kids' Wear - Girls,Girls' Teen Wear,Boys' Teen Wear,Surplus Shop,Pet Express,Sports Central"
150550,"S MERCHANDISING CORPORATION",OUTRIGHT,Snacks
194174,"S. LUCAS ENTERPRISES","STORE CONSIGNOR","Our Home,Decorations & Accessories"
190645,"S.O.G. MANUFACTURING CORPORATION",OUTRIGHT,"Men's Shoes,Women's Shoes,Kids' Shoes"
190351,"S.V. MORE PHARMA (METRO MANILA-LUZON)CORPORATION",OUTRIGHT,Watsons
194249,"SAFETY SHIELD ENTERPRISES","STORE CONSIGNOR",Hardware
150577,"SAFFY INC",OUTRIGHT,Kultura
150376,"SAIL BOAT GARMENT MANUFACTURING CORP",OUTRIGHT,"Women's Wear 1,Babies' Wear,Women's Wear 3,Watsons"
150575,"SAKKOS TRADING & GEN. MERCHANDISE INC",OUTRIGHT,Bags
150511,"SALUTARE INC",OUTRIGHT,Watsons
230222,"SAM LIM CORPORATION",OUTRIGHT,Snacks
190239,"SAMSUNG ELECTRONICS PHILIPPINESCORPORATION",OUTRIGHT,Appliance
194263,"SANGRA RTW FASHION","STORE CONSIGNOR","Women's Wear 1,Women's Wear 3"
150651,"SANMATTELI CORPORATION",OUTRIGHT,"Men's Accessories"
194397,"SANTRIZPH CO.","STORE CONSIGNOR",Kultura
190362,"SAPPHIRE IMPEX LTD CO",OUTRIGHT,"Men's Wear,Women's Wear 1,Kids' Wear - Girls,Girls' Teen Wear,Women's Wear 2,Babies' Wear,Boys' Teen Wear,Kultura,Women's Wear 3,Smart Buy"
150673,"SARET ORGANIC FARMVILLE",OUTRIGHT,Kultura
150603,"SASH FASH INTERNATIONAL TRADING",OUTRIGHT,"Kids' Accessories"
190415,"SASMUAN DELICACIES",OUTRIGHT,Snacks
150384,"SASSY MECCA GROUPS CO.",OUTRIGHT,"Women's Wear 1,Women's Wear 2"
194399,"SATCHMIGROUP INC","STORE CONSIGNOR",Gadgets
150357,"SAYSON COTTAGE INDUSTRIES INC",OUTRIGHT,Kultura
194115,"SBMF INTERNATIONAL MARKETING INC","STORE CONSIGNOR","Babies' Wear"
150691,"SCHEELING, INC.",OUTRIGHT,Watsons
150660,"SCRIPTMED, INC.",OUTRIGHT,Watsons
150593,"SCV TEXTILE TRADING, INC.",OUTRIGHT,"Smart Buy"
150613,"SD HARDWARE",OUTRIGHT,Hardware
190059,"SEAGULL ENTERPRISES",OUTRIGHT,Stationery
150671,"SEANLUC INC.",OUTRIGHT,Snacks
190546,"SEKINA ENTERPRISE",OUTRIGHT,"Men's Accessories,Women's Accessories,Bags,Linens & Accessories,Stationery"
190534,"SELF-GARMENTS TRADING CO.",OUTRIGHT,"Men's Wear,Women's Wear 1,Kids' Wear - Girls,Girls' Teen Wear,Women's Wear 2,Babies' Wear,Boys' Teen Wear,Surplus Shop,Men's Accessories,Kultura,Smart Buy"
150615,"SELINRAIL INTERNATIONAL TRADING",OUTRIGHT,Kultura
194391,"SEMSEI ENTERPRISES","STORE CONSIGNOR","Our Home,Tableware,Linens & Accessories,Decorations & Accessories,Crate And Barrel"
194199,"SENSA INCORPORATED","STORE CONSIGNOR",Watsons
150354,"SENSOMED PHILIPPINES INCORPORATED",OUTRIGHT,Watsons
150692,"SEONGGONG CORPORATION",OUTRIGHT,Watsons
150668,"SEOUL BEAUTY INC.",OUTRIGHT,Watsons
194290,"SERIASIA PHILIPPINES INC","STORE CONSIGNOR",Watsons
190094,"SERMASISON CORPORATION",OUTRIGHT,"Pet Express,Snacks"
150519,"SETTEE INC.",OUTRIGHT,"Our Home,Furniture & Fixtures"
194313,"SEVEN 107 TROPICAL LIFESTYLE CORP.","STORE CONSIGNOR",Kultura
194308,"SEVENS CREATIVE APPAREL CORP","STORE CONSIGNOR","Men's Wear,Kids' Wear - Girls,Kids' Wear - Boys"
150685,"SEYREN SPICCA CORPORATION",OUTRIGHT,"Men's Wear"
150144,"SGI MULTILINKS INTERNATIONAL TRADING",OUTRIGHT,"Men's Wear,Kids' Wear - Girls,Babies' Wear,Toys,Men's Wear Plus,Smart Buy,Character Shop"
150486,"SGREM TRADING & GENERAL MERCHANDISE INC.",OUTRIGHT,"Men's Accessories,Women's Accessories,Kids' Accessories"
150542,"SHADRACH'S TRADING CORP",OUTRIGHT,"Snacks,Guam Island"
194062,"SHAMBALA MARKETING","STORE CONSIGNOR","Women's Accessories"
150291,"SHANGHAI ORIENTAL TEXTILE CORPORATION",OUTRIGHT,"Storage & Organizers,Appliance"
150583,"SHANVEE FOOD PRODUCT",OUTRIGHT,Snacks
194318,"SHARO MARKETING","STORE CONSIGNOR",Kultura
194355,"SHARYCE AND SEAN FUTBOL ENTERPRISE","STORE CONSIGNOR",Toys
194108,"SHELL ARTS CEBU","STORE CONSIGNOR",Kultura
194246,"SHERATONE INDUSTRIES, INC.","STORE CONSIGNOR","Decorations & Accessories,Hardware,Crate And Barrel"
190300,"SHERRYLYN AND SUSAN GENERAL MERCHANDISE",OUTRIGHT,Watsons
194282,"SHERTON INDUSTRIAL CORP","STORE CONSIGNOR","Furniture & Fixtures,Crate And Barrel"
150381,"SHINEBEST MARKETING",OUTRIGHT,Watsons
150399,"SHINING 8 MKTG CO.",OUTRIGHT,Snacks
150367,"SHINYLAND CORPORATION",OUTRIGHT,"Babies' Accs & Furns"
194344,"SHIRLEY'S GARMENTS MANUFACTURING","STORE CONSIGNOR",Toys
194070,"SHIRTS DEPOT","STORE CONSIGNOR","Kids' Wear - Girls,Toys,Character Shop"
150632,"SHIVLAX CORP.",OUTRIGHT,"Our Home"
150697,"SHIZEN KENKO NUTRAPHIL INC.",OUTRIGHT,Watsons
150540,"SHO DA FOOD EXCHANGE INC.",OUTRIGHT,Snacks
150344,"SHOEAVENUE CORPORATION",OUTRIGHT,"Women's Shoes,Kids' Shoes"
150413,"SHOELAB CORPORATION",OUTRIGHT,"Women's Shoes,Kids' Shoes"
150521,"SHOELORD GENERAL MERCHANDISING",OUTRIGHT,"Men's Shoes,Women's Shoes,Bags,Luggage,Kids' Shoes,Our Home"
194083,"SHOEMAX MARKETING CORPORATION","STORE CONSIGNOR","Men's Shoes,Women's Shoes,Sports Central"
150445,"SHOEPPLIER INC",OUTRIGHT,"Men's Shoes,Women's Shoes"
150497,"SHOEROOM CORP",OUTRIGHT,"Men's Shoes,Kids' Shoes"
194257,"SHOESTYLE ICON CORPORATION","STORE CONSIGNOR","Women's Shoes"
194337,"SHOEVICE CORPORATION","STORE CONSIGNOR","Men's Shoes"
150587,"SHOEXPRESS INC.",OUTRIGHT,Luggage
194334,"SHOPMANILA INC","STORE CONSIGNOR","Women's Shoes"
194267,"SHOPSTYLES INC","STORE CONSIGNOR","Women's Wear 1,Women's Wear 2,Women's Wear 3"
194368,"SHUTA TRADING AND GENERAL MDSE.,CORPORATION","STORE CONSIGNOR","Babies' Accs & Furns"
150573,"SIGLO SHOES MANUFACTURING INC",OUTRIGHT,"Women's Shoes"
194345,"SIGNATURE MUSIC INC","STORE CONSIGNOR","Music N Video"
150353,"SILENT HORSE ENTERPRISE INC",OUTRIGHT,"Women's Wear 1,Women's Wear 3"
190368,"SILK LINK MULTI-COMMERCIAL CORPORATION",OUTRIGHT,"Men's Shoes,Babies' Wear,Women's Shoes,Babies' Accs & Furns,Luggage,Kids' Shoes"
150099,"SILVER HANDICRAFTS",OUTRIGHT,Kultura
194371,"SILVERTEC GLOBAL PHILIPPINES INC.","STORE CONSIGNOR","Appliance,Stationery"
150689,"SILVERVASE CORPORATION",OUTRIGHT,CROCS
190761,"SILYA MESA ATBP INC",OUTRIGHT,"Furniture & Fixtures,Stationery"
194386,"SIMPLY MOVING PHILIPPINES INC.","STORE CONSIGNOR",Toys
150644,"SIMPLYNATURE INTERNATIONAL INC.",OUTRIGHT,Watsons
150502,"SIRIN INTERNATIONAL GROUP INC",OUTRIGHT,Snacks
194400,"SITSIRYA SARI-SARI INC","STORE CONSIGNOR","Kultura,Snacks"
194365,"SIXTYSIXTY CLOTHING STUDIO INC.","STORE CONSIGNOR",Kultura
194362,"SJW-KY TRADING CORPORATION","STORE CONSIGNOR",Appliance
150580,"SKINTEC ADVANCE INCORPORATED",OUTRIGHT,Watsons
150643,"SKS INNOVATION CORPORATION",OUTRIGHT,Watsons
150501,"S-Ks TOOLS CORPORATION",OUTRIGHT,Hardware
194315,"SKY CABLE CORPORATION","STORE CONSIGNOR",Appliance
194354,"SKY LIGHT 777 ENTERPRISE INC","STORE CONSIGNOR",Watsons
194343,"SKY SHOPPE CREATIVE APPAREL CORP","STORE CONSIGNOR","Kids' Wear - Boys"
194331,"SKYDRAGON 777 ENTERPRISE INC","STORE CONSIGNOR",Watsons
150492,"SKYLEJEN GARMENTS",OUTRIGHT,"Babies' Wear,Smart Buy"
190098,"SKYPLAS INDUSTRIAL CORPORATION",OUTRIGHT,"Storage & Organizers,Hardware"
150473,"SKYWORTH (PHILIPPINES) CORPORATION",OUTRIGHT,Appliance
194384,"SLUMBERHIGH INC","STORE CONSIGNOR","Our Home"
150633,"SM KEPPEL LAND, INCORPORATED",OUTRIGHT,"Kids' Accessories,Character Shop"
194347,"SMART SALES FORCE TRADING INC","STORE CONSIGNOR",Luggage
150435,"SMARTGAIN ENTERPRISES CORP",OUTRIGHT,"Men's Wear,Men's Accessories,Luggage,Men's Wear Plus"
150304,"SNAPSNACK FOODS CORPORATION",OUTRIGHT,"Snacks,Watsons"
150598,"SOAPWERKE INC",OUTRIGHT,Watsons
194258,"SOFISTICO MARKETING","STORE CONSIGNOR","Women's Shoes"
150454,"SOGNARE INCORPORATED",OUTRIGHT,Kultura
190531,"SOLANDA ENTERPRISES INC",OUTRIGHT,Hardware
194325,"SOLID ALLIANCE TRADING & MARKETING CORP","STORE CONSIGNOR",Toys
194376,"SOLIDTONE INNOVATIONS GROUP, INC.","STORE CONSIGNOR",Hardware
194381,"SOLIYA INTERNATIONAL INC","STORE CONSIGNOR",Kultura
194264,"SOMANG INTERNATIONAL MARKETING","STORE CONSIGNOR",Watsons
