VENDOR_CODE,VENDOR_NAME,VENDOR_TYPE,DATE_SUBMITTED,CURRENT_STATUS
194067,"SPRINGTIME CREATIONS CORPORATION","STORE CONSIGNOR","2023-01-05 13:39:17","Invite Accepted"
150552,"SUNRIVA MERCHANDISE TRADING CORPORATION",OUTRIGHT,"2022-10-12 10:40:05","Incomplete - Primary"
194370,"SYNERGI GLOBAL MARKETING AND TRADING CORPORATION","STORE CONSIGNOR","2022-12-01 13:36:48","For Validation of Additional Requirements"
204216,"TEAM RUSSO PHILIPPINES INC","STORE CONSIGNOR","2022-07-18 10:58:07","In Process"
204193,"TELSTAR INDUSTRIES INC","STORE CONSIGNOR","2022-08-18 14:05:17","Incomplete - Primary"
204208,"THE RED ENVELOPE CORPORATION","STORE CONSIGNOR","2023-02-01 09:33:56","For VRD Head Approval"
204258,"TOP CERAM INC.","STORE CONSIGNOR","2022-12-19 16:07:05","In Process"
200409,"TREVENODD CORPORATION",OUTRIGHT,"2022-11-11 16:02:24","In Process"
200510,"TW & CO., INC.",OUTRIGHT,"2022-12-06 09:28:43","Incomplete - Primary"
210184,"UNI-CARE HYGIENIC PRODUCTS INC.",OUTRIGHT,"2022-09-27 11:16:01","In Process"
214049,"UNITED LIMSUN INTERNATIONAL TRADINGCORPORATION","STORE CONSIGNOR","2022-11-23 11:09:13","In Process"
214006,"UNITED MIX CREATIONS CORPORATION","STORE CONSIGNOR","2023-03-13 13:36:12","In Process"
214044,"UNITED STITCHES GROUPE INC","STORE CONSIGNOR","2023-01-26 19:12:29","Invite Accepted"
210030,"UNIVERSAL ROBINA CORPORATION",OUTRIGHT,"2022-09-02 14:13:16","For Validation of Additional Requirements"
220015,"VISION ASIA MARKETING ENTERPRISE",OUTRIGHT,"2023-02-06 14:53:21","In Process"
224066,"VISMAY INTERNATIONAL CORPORATION","STORE CONSIGNOR","2022-12-13 10:06:11","Incomplete - Primary"
220082,"VMG BRANDS INC",OUTRIGHT,"2022-09-29 18:35:07","Incomplete - Primary"
230237,"WEEXT TRADING CORPORATION",OUTRIGHT,"2023-02-03 08:59:56","For Validation of Additional Requirements"
220150,"VS GLOBAL SALES AND MARKETING INC",OUTRIGHT,"2022-08-31 08:14:14","Incomplete - Primary"
